,Popularity,Name,Calfication,Num_reviwes,Phone,Webside,Latitude,Longitude,Type_food,Comida,Servicio,Calidad/precio,Ambiente
4566,4567,La Casona,3.0,6.0,+52 55 5286 3001,http://www.hotellacasona.com.mx/,19.41888,-99.17093,Internacional,,,,
4567,4568,Taquería La Nación,3.5,3.0,+52 55 5514 9349,https://www.facebook.com/taquerialanacion/,19.426664,-99.16117,Mexicana,,,,
4568,4569,Cafe Del Parque,3.0,4.0,+52 55 5281 8623,http://www.cafedelparque.com,19.43066,-99.20035,Café,,,,
4569,4570,Los Picudos,3.5,54.0,55753119,http://www.facebook.com/pages/Los%20Picudos/202127709819696/,19.37697,-99.17295,Mexicana,3.5,3.0,3.0,
4570,4571,Tavola Calda,4.0,1.0,,,19.43261,-99.18294,Italiana,,,,
4571,4572,La Pizzateria,4.0,1.0,52.02.57.72,,19.43284,-99.21348,Italiana,,,,
4572,4573,Maison Kayser,3.5,8.0,+52 55 4313 1346,,19.437218,-99.08045,Francesa,,,,
4573,4574,El Encanto,4.0,1.0,,,19.34328,-99.19091,Mexicana,,,,
4574,4575,Tandoor Condesa,3.0,4.0,+52 55 5553 9592,https://www.facebook.com/TandoorCondesa/,19.41431,-99.16987,,,,,
4575,4576,Potzollcalli Pennsylvania,3.5,4.0,5255365320,http://www.potzollcalli.com,19.39131,-99.17891,Mexicana,,,,
4576,4577,Nick San Palmas,4.0,1.0,+52 55 5202 6074,http://www.nicksan.com.mx/palmas.html,19.42016,-99.19556,Japonesa,,,,
4577,4578,Sushi-Itto Coyoacan,3.0,39.0,,http://www.sushi-itto.com/,19.38942,-99.30696,"Japonesa, Sushi, Asiática",4.0,4.0,3.5,3.5
4578,4579,Terraza Bichicori,3.0,7.0,+52 55 8361 8999,https://www.bichicori.com.mx/menu-1,19.409859,-99.174484,"Mexicana, Bar, Mariscos, Pub, Bar de vinos",,,,
4579,4580,Circus Burger,4.0,1.0,,,19.42555,-99.16618,,,,,
4580,4581,Tamales y Algo Mas,3.5,3.0,5546-2134,http://www.tamales.com.mx/inicio.cfm?key=Restaurantes&pagina=contenidos_ver&menu_id=4&submenu_id=1&subsubmenu_id=1&idioma_id=1&tipo_contenido_id=1,19.44135,-99.16401,Mexicana,,,,
4581,4582,Mi Viejo,4.0,1.0,,,19.427864,-99.18065,,,,,
4582,4583,Changoo,3.5,4.0,,http://www.facebook.com/Changoo-patriotismo-207857586354255/,19.38773,-99.18232,Comida rápida,,,,
4583,4584,El Dorado,3.0,8.0,55441227,http://www.churroseldorado.com.mx/,19.34394,-99.15553,Española,,,,
4584,4585,Cafeteria Universum,3.5,4.0,+(52)51719595,,19.33341,-99.19906,Internacional,,,,
4585,4586,Drakke,3.5,2.0,+52 55 5282 0001,http://www.drakke.com,19.42794,-99.19806,Internacional,,,,
4586,4587,Taka Sushi & Cevicheria México,3.0,11.0,5251277777,http://www.takasushi.com.mx,19.41663,-99.178,Sushi,,,,
4587,4588,El Caballo de Troya,3.5,3.0,+52 55 7607 9911,https://www.facebook.com/Caballodetroyaracing/,19.4237,-99.09949,"Café, Delicatessen, Parrilla",,,,
4588,4589,Duo Bistro Garden,3.5,2.0,+52 55 5550 0905,,19.33504,-99.19887,Francesa,,,,
4589,4590,Pedacito,3.0,7.0,+52 55 5726 7226,http://www.facebook.com/HookahTown,19.433867,-99.139114,,,,,
4590,4591,Applebee's,3.0,63.0,,http://www.applebees.com/,19.402807,-99.15441,Estadounidense,3.0,3.0,2.5,3.0
4591,4592,El Habanero Coyoacan,5.0,1.0,+52 55 4443 0529,http://el-habanero-mercado-de-coyoacan-no89.negocio.site,19.353048,-99.16108,"Mexicana, Café, Comida rápida, Comedores",,,,
4592,4593,Punta Brasas,3.0,46.0,+52 55 5292 7700,,19.368265,-99.2595,"Argentina, Churrasquería, Sudamericana",3.5,3.5,3.5,3.5
4593,4594,Básico Roma,3.0,2.0,+52 55 5038 9027,http://www.sebasico.com,19.41788,-99.17127,"Café, Internacional, Saludable",,,,
4594,4595,Diablito Blue,3.0,4.0,+(52)6284-4815,http://www.diablitoblue.com,19.29511,-99.13147,"Mexicana, Estadounidense, Caribeña, Mariscos, Fusión",,,,
4595,4596,The Beer Company Centro,3.0,4.0,5221210065,http://www.thebeercompany.com.mx,19.433575,-99.14555,"Italiana, Cervecería, Pub, Restaurantes cerveceros",,,,
4596,4597,Butcher & Sons Roma,3.0,6.0,+52 55 5207 8121,http://www.butcherandsons.com,19.490322,-99.06767,Estadounidense,,,,
4597,4598,Tierra Garat,3.0,4.0,,,19.40997,-99.16911,Café,,,,
4598,4599,La Destileria - Insurgentes,3.0,4.0,+52 55 5669 4686,http://ladestileria.com.mx,19.38671,-99.17502,Mexicana,,,,
4599,4600,Hooters,3.5,12.0,+52 55 5601 2627,https://hooters.com.mx/sucursales/sucursal/id/12/,19.37469,-99.16196,"Estadounidense, Comida rápida",,,,
4600,4601,"Los Bisquets Bisquets Obregon, Bahia",3.0,10.0,,http://bisquetsobregon.com/,19.435743,-99.173744,Mexicana,,,,
4601,4602,Vlüm,3.0,2.0,+52 55 4398 9400,http://cafeadmon1234.wixsite.com/vlum,19.3806,-99.16395,"Mexicana, Café",,,,
4602,4603,El Califa Mazaryk,3.0,3.0,+52 55 8113 3342,http://elcalifa.com.mx/,19.431948,-99.18601,"Mexicana, Comida rápida",,,,
4603,4604,"Cobá Fonda Yucateca, San Fernando",3.0,12.0,+52 55 6723 0569,http://www.facebook.com/cobasanfer/,19.29321,-99.170555,Mexicana,,,,
4604,4605,Sanborns,3.0,6.0,,http://sanborns.com.mx,19.438375,-99.207,Mexicana,,,,
4605,4606,Hooters San Ángel,3.0,5.0,5256621908,http://hooters.com.mx,19.34978,-99.18649,"Bar, Comida rápida, Pub",,,,
4606,4607,Sta Fe Bros,3.0,9.0,+52 55 5292 9532,http://www.bros.mx/locaciones/,19.360304,-99.27996,Mariscos,,,,
4607,4608,Piola Santa Fe,3.5,7.0,+52 55 9135 5025,http://www.piola.it/countries/display/mx,19.359098,-99.27059,"Italiana, Pizzería, Sopas",,,,
4608,4609,El Venadito,3.5,47.0,+52 55 5661 9786,http://www.facebook.com/Elvenaditofieltrosyherrajes/,19.3484,-99.18055,Mexicana,4.0,3.5,4.0,
4609,4610,Oh Mayahuel,3.0,13.0,,,19.34997,-99.16402,Mexicana,,,,
4610,4611,Liverpool,3.5,3.0,+52 55 5257 9000,,19.36127,-99.27876,"Italiana, Café, Mariscos, Internacional, Española",,,,
4611,4612,The Cheesecake Factory,3.0,2.0,+52 55 8582 2997,https://thecheesecakefactory.com.mx/,19.36306,-99.01001,Estadounidense,,,,
4612,4613,Sushi Roll,3.0,12.0,+52 55 5292 7542,http://www.sushiroll.com.mx/,19.36573,-99.26361,"Japonesa, Sushi, Asiática",,,,
4613,4614,El Diez Benjamin Hill,3.0,2.0,5276-2616,http://eldiez.com.mx/benjamin_hill.php,19.407,-99.176,"Argentina, Sudamericana",,,,
4614,4615,Cafe 22,3.0,2.0,+52 55 5212 1533,http://www.cafe22.com.mx/,19.38629,-99.14204,Internacional,,,,
4615,4616,Eno,3.0,25.0,+52 55 5202 9808,http://www.eno.com.mx,19.42037,-99.21137,Mexicana,4.0,4.0,3.0,
4616,4617,Buen Bife,3.0,7.0,5255591466,https://www.facebook.com/buenbifecassual/,19.37262,-99.17294,"Pizzería, Argentina, Sudamericana, Churrasquería",,,,
4617,4618,Mibong,3.0,76.0,+52 55 5211 2078,http://mibong.com,19.410261,-99.175545,"Asiática, Tailandesa, Vietnamita",3.0,3.5,2.5,3.0
4618,4619,Nüba,3.0,3.0,+52 55 8436 0213,http://www.nubarestaurante.com,19.50976,-99.16375,Contemporánea,,,,
4619,4620,Casa Churra Uruguay,3.0,6.0,,http://casachurra.com.mx,19.429283,-99.125244,Mexicana,,,,
4620,4621,El 10,3.0,18.0,+52 1 55 5366 9410,http://www.eldiez.com.mx,19.34349,-99.11847,"Argentina, Sudamericana",3.0,2.5,2.5,3.0
4621,4622,Novecento Cafe Restaurant Bar Bistro Argentino,3.0,40.0,+52 55 2167 8381,http://www.novecento.com,19.360626,-99.27539,Argentina,3.5,3.5,3.5,
4622,4623,El Pollo Feliz,3.0,3.0,+52 55 5655 4229,,19.348372,-99.1632,Mexicana,,,,
4623,4624,De Costa A Costa Tlalpan,3.0,12.0,+52 55 1315 0638,http://www.decostaacosta.com.mx,19.29129,-99.15484,"Mariscos, Mexicana",,,,
4624,4625,Señor Taco,3.0,6.0,+52 55 5663 5371,https://srtaco.com.mx/,19.35586,-99.18459,Mexicana,,,,
4625,4626,Barro Negro,3.0,6.0,+52 55 5280 0440,,19.436111,-99.202965,,,,,
4626,4627,El Jardin Del Pulpo,3.0,31.0,+52 55 5339 5170,http://jardindelpulpo.com,19.3524,-99.16182,"Mariscos, Mexicana",3.5,3.0,3.0,
4627,4628,Las Nuevas Galias,3.5,16.0,57617464,http://www.lasnuevasgalias.com.mx,19.41834,-99.14073,"Mexicana, Internacional",4.0,3.5,3.5,
4628,4629,Giancarlo Pizza,3.0,10.0,5523-9703 / 5687-0168,http://www.giancarlopizza.com/,19.38867,-99.17809,"Italiana, Pizzería",,,,
4629,4630,Sliders Barrio Santa Fe,3.0,3.0,5259197564,http://sliders.mx,19.366405,-99.2598,Estadounidense,,,,
4630,4631,La Mansión,3.0,2.0,+52 55 5292 9553,http://www.lamansion.com.mx/sucursales/cdmx/nh-santa-fe.html,19.35944,-99.2785,,,,,
4631,4632,Meliora,3.0,2.0,5270301449,http://www.meliora.mx,19.35918,-99.18343,"Italiana, Francesa, Mexicana, Mediterránea, Fusión",,,,
4632,4633,Thai Cocina Oriental,3.0,13.0,525255455430,http://www.thaicocinaoriental.com,19.43141,-99.18131,"Sushi, Asiática, Tailandesa",3.0,3.0,3.0,
4633,4634,La Mansion,3.0,2.0,+(52)56015599,http://www.lamansionmex.com/index.html,19.37391,-99.16292,Mexicana,,,,
4634,4635,Applebee's,3.5,4.0,+52 55 5119 2185,http://applebees.com.mx/sucursal-favorita/applebees-parque-lindavista/,19.49005,-99.12765,Estadounidense,,,,
4635,4636,Las Alitas,3.0,5.0,+52 55 2560 2096,http://www.lasalitas.com,19.3161,-99.22091,Fuente de soda,,,,
4636,4637,Taquearte Polanco,3.0,68.0,+52 55 5250 0547,http://www.taquearte.com/,19.435555,-99.189224,Mexicana,3.5,4.0,3.5,
4637,4638,La Casa del comal,3.0,2.0,+52 55 5671 4059,http://lacasadelcomal.mx/,19.291855,-99.123566,,,,,
4638,4639,Cotidiano Cafe,3.5,3.0,55 16 82 82,http://www.cafe-cotidiano.com,19.39521,-99.17171,Café,,,,
4639,4640,El caracol de oro,3.5,14.0,+52 55 5658 9489,,19.348911,-99.16124,"Mexicana, Internacional",3.0,2.0,2.5,2.5
4640,4641,El Horreo,3.0,14.0,,http://www.facebook.com/El-Horreo-533666846657558,19.436106,-99.14624,Española,2.5,3.0,2.5,
4641,4642,La Que Manda Centro,3.0,2.0,+52 55 8342 9620,https://www.facebook.com/LaQueMandaMexico/,19.43357,-99.13708,Mexicana,,,,
4642,4643,Taquearte,3.0,12.0,8716 - 1679,http://www.taquearte.com/,19.360653,-99.2803,"Mexicana, Comida rápida",,,,
4643,4644,Via Vai,3.0,3.0,+52 55 5520 8382,,19.430199,-99.20569,Internacional,,,,
4644,4645,Tribeca Punto Roma,3.0,3.0,,,19.417128,-99.16545,,,,,
4645,4646,Tortas Súper Astro,3.0,5.0,+52 55 5518 3118,,19.430462,-99.14366,"Mexicana, Café",,,,
4646,4647,Sanborns,3.0,8.0,+52 55 5535 0683,http://sanborns.com.mx,19.442442,-99.154915,Mexicana,,,,
4647,4648,La Bella Lula,3.0,2.0,,http://www.labellalula.com.mx/,19.487658,-99.153046,Mexicana,,,,
4648,4649,Dynasty Legendary Chinese Food Ciudad Jardin Neza,3.0,3.0,+52 55 5035 3044,,19.425257,-99.023224,,,,,
4649,4650,Chimi Burger,3.0,1.0,,http://www.facebook.com/ChimiBurgeroficial/,19.42991,-99.15573,"Estadounidense, Comida rápida",,,,
4650,4651,Italiannis,3.0,1.0,+52 55 5574 0653,http://italiannis.com.mx/,19.4117,-99.15531,Mexicana,,,,
4651,4652,Rebel,3.0,1.0,+52 55 5424 3935,http://rebelwings.com,19.30516,-99.165,Estadounidense,,,,
4652,4653,El Dorado,3.0,1.0,+52 55 5645 8838,,19.28979,-99.2175,"Mexicana, Mariscos",,,,
4653,4654,Sanborns Cafe,3.0,1.0,+52 55 5524 3961,http://www.sanborns.com.mx/Tiendas_cafe_cdmx,19.399227,-99.16777,,,,,
4654,4655,Quilmes,3.0,1.0,+52 55 5684 2473,https://www.restauranteargentinoquilmes.com/,19.303453,-99.12396,"Argentina, Sudamericana",,,,
4655,4656,Restaurante Pueblo Nuevo,3.0,1.0,+52 55 5396 8873,https://www.facebook.com/PuebloNuevoMX/,19.45062,-99.17254,Mexicana,,,,
4656,4657,Restaurante El Bajío,3.0,1.0,,https://www.facebook.com/RestauranteElBajio/,19.52695,-99.06481,Mexicana,,,,
4657,4658,Dolce Mondo,3.0,1.0,53353235,,,,Café,,,,
4658,4659,Mariscos El Faro,3.0,1.0,,,19.37213,-99.14295,,,,,
4659,4660,La Vida,3.0,1.0,,,19.34858,-99.16101,Mexicana,,,,
4660,4661,frica Mia,3.0,1.0,+52 55 6809 3894,,19.34412,-99.158,"Mexicana, Café",,,,
4661,4662,El Camarón Revolución,3.0,1.0,52.77.71.91,http://camaronrevolucion.com/,19.40655,-99.184074,"Mexicana, Cervecería, Mariscos, Parrilla, Pub",,,,
4662,4663,Shaktea Casa de Té,3.0,1.0,+52 55 6585 1391,http://www.fernandogaitan.net/,19.43497,-99.14017,"China, Japonesa, De la India, Asiática",,,,
4663,4664,Bar Pata Negra,3.0,1.0,,,19.434088,-99.13557,"Bar, Comida rápida, Pub",,,,
4664,4665,Restaurante Los Pinos,3.0,1.0,+52 722 518 3823,http://www.restaurantlospinos.com.mx,19.35431,-99.30121,Mexicana,,,,
4665,4666,Pizza Pazza México,3.0,1.0,+52 55 5207 3269,,19.42632,-99.16439,,,,,
4666,4667,El Burgués,3.0,1.0,+52 55 2112 8423,https://www.facebook.com/elburguesparrilla/,19.344454,-99.040596,"Mexicana, Comida rápida, Parrilla",,,,
4667,4668,Tacos Deme Mexico City,3.0,1.0,+52 55 5525 6515,,19.42959,-99.16579,"Mexicana, Comida de calle",,,,
4668,4669,Tacos El Paraiso,3.0,1.0,,,19.44379,-99.14948,"Mexicana, Comida rápida, Comida de calle",,,,
4669,4670,El Nuevo Centauro,3.0,1.0,+52 55 1054 2843,,,,,,,,
4670,4671,Sonora Taco Steak,3.0,1.0,+52 55 5639 0496,,19.40129,-99.15969,Mexicana,,,,
4671,4672,Rebel Wings,3.0,1.0,+52 55 4336 6203,http://rebelwings.mx,19.371681,-99.18027,Estadounidense,,,,
4672,4673,El Cafetal Cafeteria,3.0,2.0,,,19.42422,-99.16875,,,,,
4673,4674,Banana's Burger,3.0,1.0,5222358410,,19.40839,-99.07879,"Mexicana, Estadounidense",,,,
4674,4675,Cafe Hong Yuen,3.0,1.0,+52 55 5510 9341,,19.19442,-99.00433,China,,,,
4675,4676,Las Alitas,3.0,1.0,,https://www.lasalitas.com/,19.46355,-99.18202,Estadounidense,,,,
4676,4677,C&V Carne y Vino,3.0,1.0,,https://www.facebook.com/pg/cyvversalles/about/,19.43176,-99.15428,,,,,
4677,4678,Mister Sushi,3.0,2.0,,,19.31263,-99.23699,,,,,
4678,4679,Sushiitto,3.0,1.0,+52 55 5339 5615,http://www.sushi-itto.com/,19.34572,-99.18068,Japonesa,,,,
4679,4680,La Estacion Tapas y Vinos,3.0,2.0,,,19.40762,-99.1744,,,,,
4680,4681,El Arroyito II,3.0,1.0,+52 55 6795 5688,http://www.arroyito2.com.mx/,19.31323,-99.24347,,,,,
4681,4682,Restaurante Los Murales,3.0,2.0,,https://www.century.com.mx/nuestro-hotel,19.42393,-99.16477,Mexicana,,,,
4682,4683,La Insurgenta,3.0,1.0,5536 - 9217 / 5536 - 9233,,19.28031,-99.12974,,,,,
4683,4684,Moji Sushi,3.0,1.0,+52 55 7158 9615,https://www.mojisushimexico.com/,19.36107,-99.18146,,,,,
4684,4685,Capsicum,3.0,1.0,+52 55 6723 6636,http://capsicumestudio.wix.com/inicio,19.410593,-99.16136,,,,,
4685,4686,SimplementeDeli,3.0,2.0,+52 55 6724 1070,http://www.simplementedeli.com/,19.437515,-99.18672,,,,,
4686,4687,Pure Health Lounge,3.0,1.0,6726 0276,http://www.purehealth.com.mx,19.396,-99.18103,Saludable,,,,
4687,4688,"Antojo Express, Metro Pantitlán",3.0,1.0,+52 55 2235 1576,,19.415071,-99.07168,"Mexicana, Internacional",,,,
4688,4689,La Caribeña,3.0,1.0,+52 55 5518 5647,,19.36293,-99.09083,Mexicana,,,,
4689,4690,Collage cafe gourmet,3.0,1.0,+52 722 167 4750,,19.40236,-99.18102,Café,,,,
4690,4691,Sushi Itto,3.0,1.0,+52 55 2163 2221,http://www.sushi-itto.com.mx,19.36136,-99.2894,Japonesa,,,,
4691,4692,La Otilia Gluten Free Bakery & Eatery (Polanco),3.0,1.0,+52 55 4117 9699,http://linktr.ee/laotiliamx,,,"Italiana, Mexicana, Café, Internacional, Saludable",,,,
4692,4693,Don Vergas Mariscos - Nilo,3.0,1.0,,,,,,,,,
4693,4694,Karpos,3.0,1.0,,,,,,,,,
4694,4695,Nera,3.0,1.0,,,,,,,,,
4695,4696,La Cosmopolita,3.0,1.0,+52 55 5709 0559,https://www.facebook.com/lacosmopolitacdmx,19.24953,-99.08867,Mexicana,,,,
4696,4697,Sushi Itto,3.0,1.0,+5252594671,http://www.sushi-itto.com.mx/,19.36181,-99.27691,"Japonesa, Sushi",,,,
4697,4698,Al Norte Del Sur,3.0,1.0,+52 55 7155 4310,,19.43579,-99.19604,,,,,
4698,4699,El Patron del Pis,3.0,1.0,,,19.7083,-99.14349,Mexicana,,,,
4699,4700,Buñuelo,3.0,2.0,,,19.426754,-99.16934,"Mexicana, Café",,,,
4700,4701,Novo Brasileríssimo,3.0,2.0,+52 55 5662 7470,,19.3968,-99.18075,,,,,
4701,4702,Mr. Sushi Vallejo,3.0,1.0,+52 55 9130 7153,http://www.mrsushi.com.mx/index.php#promos,19.500776,-99.15662,Japonesa,,,,
4702,4703,Mariachito Santa Fe,3.0,1.0,+52 55 6720 1217,https://www.facebook.com/Mariachito-Santa-Fe-101593841308354/,19.360159,-99.279884,,,,,
4703,4704,Bisquets,3.0,1.0,+52 55 2458 7463,,19.32991,-99.12819,Café,,,,
4704,4705,Restaurante-Bar tipo Cantina,3.0,1.0,,,19.39729,-99.16968,Mexicana,,,,
4705,4706,Fratelli's,3.0,1.0,,https://www.facebook.com/FratellisOficial/,19.433203,-99.21227,Pizzería,,,,
4706,4707,Maverick's Food & Music,3.0,1.0,+52 55 5611 1698,,19.37552,-99.18283,,,,,
4707,4708,IHOP,3.0,1.0,+52 55 6268 6654,http://www.ihopmexico.com,19.30193,-99.12487,Estadounidense,,,,
4708,4709,Cantina Cancia,3.0,1.0,,,19.33407,-99.19931,,,,,
4709,4710,Restaurante Don Pancho,3.0,1.0,+52 55 5844 2768,https://www.facebook.com/restaurantedonpancho/,19.20342,-99.04856,Mexicana,,,,
4710,4711,Eat Félix Cuevas,3.0,1.0,+52 1 55 4922 6767,,19.373217,-99.17722,Saludable,,,,
4711,4712,La Facultad Bar Roma,3.0,2.0,+52 55 6285 0820,http://www.facebook.com/LaFacultadRoma,19.419056,-99.15434,,,,,
4712,4713,Rock & Photo,3.0,2.0,59.34.90.72,,19.4094,-99.17175,"Francesa, Mexicana, Fusión, Vietnamita",,,,
4713,4714,El Golfo de Leon,3.0,2.0,+52 55 5535 3787,,19.43808,-99.16628,Mexicana,,,,
4714,4715,Burger King,3.0,1.0,,,19.436077,-99.07191,Comida rápida,,,,
4715,4716,Taco Nacoh,3.0,1.0,+52 55 7158 0217,,19.365475,-99.19454,,,,,
4716,4717,Kroket,3.0,1.0,+52 55 6821 6300,https://kroket.com.mx/,,,,,,,
4717,4718,Buen Asado,3.0,1.0,+(52)63047788,,19.491707,-99.14138,"Argentina, Sudamericana",,,,
4718,4719,Natural Plaza Satelite,3.0,1.0,+52 55 5562 9437,http://100natural.com.mx/,19.510477,-99.23269,"Mexicana, Saludable",,,,
4719,4720,La Terraza Del Centro Cultural,3.0,8.0,55104077,http://terrazaccemx.org/,19.435148,-99.13343,Española,,,,
4720,4721,Café del Parque,3.0,23.0,+52 55 2624 1160,http://www.cafedelparque.com,19.435272,-99.18638,Café,3.5,3.5,3.5,
4721,4722,Juquilita,3.0,6.0,,,19.36312,-99.29284,Mexicana,,,,
4722,4723,El Bajio,3.0,5.0,+52 55 5679 1801,,19.29777,-99.13747,,,,,
4723,4724,Pescaderos,3.0,3.0,+52 55 4123 3603,http://pescaderos.mx/,19.420412,-99.21825,"Mexicana, Mariscos",,,,
4724,4725,Johnny Rockets,3.0,3.0,56278491,http://www.johnnyrocketsmexico.com/,19.371044,-99.179245,Estadounidense,,,,
4725,4726,Vips Legaria,3.0,2.0,+52 55 5386 3295,http://vips.com.mx,19.453573,-99.19793,,,,,
4726,4727,Tortas Jorge,3.0,5.0,+52 55 5519 7559,http://tortas-jorge.business.site/,19.398731,-99.151,"Mexicana, Comida rápida",,,,
4727,4728,Beer Stop Condesa,3.0,4.0,+52 55 5277 7780,https://www.facebook.com/Beer.Stop.Mexico/?rf=156949927774080,19.406979,-99.17822,Mexicana,,,,
4728,4729,Ojo De Agua,3.0,2.0,75.89.55.03,,19.43073,-99.19853,Mexicana,,,,
4729,4730,Restaurante El Habanero,3.5,4.0,+52 55 1107 8076,http://www.elhabanero.net,19.354822,-99.18556,,,,,
4730,4731,La Casa del Poeta,3.0,4.0,,,19.44098,-99.16531,,,,,
4731,4732,Tlacoteotl,3.0,7.0,+52 55 5280 7933,https://www.facebook.com/Tlacoteotl/?rf=162649644394728,19.43032,-99.19705,Mexicana,,,,
4732,4733,Sanborns,3.0,16.0,,,19.42536,-99.164246,Mexicana,,,,
4733,4734,Cantina El Afan - Narvarte,3.0,27.0,+52 55 5575 8048,http://www.facebook.com/CantinaElAfan/,19.38076,-99.15827,Mexicana,3.5,3.5,3.5,
4734,4735,Los Panchos Terraza Polanco,3.0,4.0,,http://lospanchos.mx,19.43529,-99.20161,"Mexicana, Latina, Española",,,,
4735,4736,Mariscos Toño,3.0,9.0,+52 55 5489 6169,http://www.mariscostonoxochimilco.com.mx/,19.264822,-99.11832,"Mexicana, Mariscos",,,,
4736,4737,Mamma Bella,3.0,4.0,+52 55 9130 7241,http://mammabella.com.mx/parque-via-vallejo/,19.487362,-99.15223,,,,,
4737,4738,Restaurante Pollos Estilo Norteño,3.0,4.0,+52 55 5554 3110,http://polloestilonorteno.com.mx/,19.344421,-99.16421,Mexicana,,,,
4738,4739,Barra de Cafe Casa Malinche,3.0,4.0,+52 55 2090 1056,https://www.facebook.com/cafelamalinche/,19.34752,-99.16004,Mexicana,,,,
4739,4740,El Portón,3.0,4.0,+52 55 5571 0457,http://porton.com.mx/,19.433628,-99.08578,Mexicana,,,,
4740,4741,Butcher & Sons Coyoacán,3.0,2.0,+52 55 5554 7366,http://www.butcherandsons.com,19.34564,-99.17412,Estadounidense,,,,
4741,4742,Hooters La Diana,3.0,2.0,5252076526,http://hooters.com.mx,19.42764,-99.17094,"Bar, Comida rápida, Pub",,,,
4742,4743,Bolichera 21,3.0,2.0,,,,,,,,,
4743,4744,La Ventanita Cafe,3.0,2.0,,,19.41132,-99.18778,,,,,
4744,4745,Restaurante Villa Dante,3.5,3.0,,http://www.villadante.com/,19.36686,-99.27936,Internacional,,,,
4745,4746,Chomp chomp,3.5,10.0,+52 55 6268 4570,,19.434292,-99.16954,,4.0,3.0,3.5,
4746,4747,Mr. Papa Bill's,3.0,6.0,,,19.349108,-99.19653,,,,,
4747,4748,P.F. Chang’s,3.0,10.0,,http://pfchangsmexico.com.mx,19.36083,-99.18964,China,,,,
4748,4749,La Casa de La Yeya Parroquia,3.5,7.0,+52 55 7159 3358,http://www.layeya.com/,19.372316,-99.17608,Mexicana,3.5,4.0,4.0,
4749,4750,Sea Taco - Hellifish,3.0,3.0,,,19.35507,-99.16141,"Mexicana, Mariscos",,,,
4750,4751,Las alitas Polanco,3.0,15.0,52800306,http://www.lasalitas.com,19.43472,-99.1924,Estadounidense,,,,
4751,4752,Green Grass,3.0,2.0,,http://WWW.greengrass.com.mx,19.345566,-99.17359,Saludable,,,,
4752,4753,El Fogoncito,4.0,4.0,+52 55 2599 0457,http://www.fogoncito.com,19.50076,-99.19791,Mexicana,,,,
4753,4754,La Bodega de las Lomas,3.5,6.0,+52 55 5520 1588,http://www.lomasplaza.com.mx/,19.43036,-99.20668,Churrasquería,,,,
4754,4755,Krüx Döner Kebab,3.0,2.0,+52 55 7159 7117,,19.421602,-99.15987,"Europea, Turca, Del Medio Oriente",,,,
4755,4756,"Izayaka Sushi, Ramen & Roll",3.0,2.0,+52 55 5087 7047,,19.314913,-99.12459,"Japonesa, Sushi, Sopas",,,,
4756,4757,La Parroquia de Veracruz,3.0,36.0,+52 55 5512 7405,https://www.facebook.com/laparroquia.palmacdmx/,19.43147,-99.13534,"Italiana, Mexicana, Mariscos",3.0,3.0,3.0,
4757,4758,Sushi Itto Perisur,3.0,8.0,+52 55 5424 5214,https://www.facebook.com/pg/SushiIttoPerisur/about/?ref=page_internal,19.30362,-99.19933,Japonesa,,,,
4758,4759,Café Estaciones,3.5,3.0,+52 55 5546 7354,,19.44132,-99.1546,,,,,
4759,4760,La Cabana de Jean,3.0,2.0,+52 55 5564 7293,,19.41198,-99.1627,,,,,
4760,4761,Al Mar cevicheria,3.0,2.0,+52 55 6230 2141,,19.5478,-99.16239,Mariscos,,,,
4761,4762,Mi Mesie,3.0,2.0,+52 55 5280 5805,,19.43008,-99.19595,Mexicana,,,,
4762,4763,GourmArt,3.0,3.0,+52 55 6363 7942,https://www.facebook.com/GourmArtColombia/,19.41758,-99.17027,"Sudamericana, Colombiana",,,,
4763,4764,Moronas Cafe,3.0,14.0,11076149,http://www.facebook.com/Moronascafe,19.38874,-99.17811,Café,,,,
4764,4765,Restaurante Buffet Long Du,3.0,6.0,+52 55 5554 3636,,19.343643,-99.15514,China,,,,
4765,4766,Restaurante Frida,3.0,21.0,+52 55 5554 4441,https://www.facebook.com/RestauraneFridaMX/,19.35074,-99.17695,"Mexicana, Internacional, Fusión, Costarricense",4.0,,3.5,
4766,4767,Borde Rio,3.0,2.0,+52 1 55 2337 7271,,19.31132,-99.20014,Mariscos,,,,
4767,4768,IHOP,3.0,11.0,75-86-78-47,http://www.ihopmexico.com/sucursales/ihop-felix-cuevas/,19.37289,-99.17261,"Estadounidense, Internacional, Contemporánea, Mexicana",,,,
4768,4769,Vip's San Jeronimo,3.0,8.0,,http://vips.com.mx/,19.3312,-99.21021,Internacional,,,,
4769,4770,Wings Factory Condesa,3.0,19.0,+52 55 2454 0642,http://www.wingsfactory.com.mx,19.40946,-99.17557,"Estadounidense, Bar, Pub",4.5,3.0,4.0,
4770,4771,Cantina El Afan,3.0,12.0,+52 55 5550 0161,http://www.facebook.com/pages/category/Bar---Grill/El-Afan-San-Jeronimo-1463146930573982/,19.33373,-99.20108,"Churrasquería, Mexicana",3.5,3.0,3.0,
4771,4772,Panic Botanic Masaryk,3.0,11.0,+52 55 4323 1418,http://www.facebook.com/PanicBotanicMasaryk/,19.431892,-99.19641,"Bar, Pub, Mexicana, Pizzería, Internacional",,,,
4772,4773,El Regreso,3.0,3.0,+52 55 5682 3559,,19.39642,-99.17349,Mexicana,,,,
